hgnc_symbol	PL2_EBOV_1h	PL7_EBOV_72h	PL8_EBOV_72h	PL9_MAVKO_EBOV_1h	PL10_MAVKO_EBOV_1h	PL15_MAVKO_EBOV_72h	PL16_MAVKO_EBOV_72h	PL17_VP35_1h	PL18_VP35_1h	PL23_VP35_72h	PL24_VP35_72h	PL25_MAVKO_VP35_1h	PL26_MAVKO_VP35_1h	PL31_MAVKO_VP35_72h	PL32_MAVKO_VP35_72h
GPRC5A	3.916876452	2.952019926	3.3397518	0.954697477	1.0753064	1.598558502	1.180759911	1.904158595	5.294868606	2.20756516	1.723461269	3.444886094	3.817551647	2.293723075	1.815170088
KIF20A	6.536589303	4.291948673	4.707533777	8.433976557	8.789728753	6.352671048	6.294601851	4.538104097	5.865311883	3.698663637	2.499062384	8.026011451	9.643372582	5.240477538	5.508233714
ZNF276	26.96473067	11.81754675	15.05244542	36.73204465	36.79493456	8.917818562	12.00918839	20.875028	29.46014195	13.26008287	15.98161667	33.71033607	33.77155859	8.750640227	10.31374414
RPGRIP1	1.839353476	1.035193958	1.135430755	2.94612311	2.48873474	1.233257199	1.184213688	1.728260946	2.440323592	1.216495818	1.170063212	1.673343682	2.4467548	1.011179042	0.969486147
FSTL3	6.404766625	3.877167589	4.361630619	2.251892507	2.959108581	2.199516427	3.736698956	2.620003022	10.40772533	3.471395957	3.225069748	6.846590991	8.081095508	2.855446088	2.305440377
ANAPC11	127.8969134	51.04274832	41.52322172	104.6187766	104.2954937	51.01659604	52.95856273	63.14911856	128.8435843	57.00794843	48.98036697	89.98227888	91.08861556	41.31994286	42.43290775
CXCL8	14.53757135	0	0.840377001	14.9328168	9.534110202	0.539371303	0.219120793	10.39312596	45.42934245	18.14258539	10.23466182	49.95920838	62.12528741	4.45929661	3.368521447
CMC2	2.061726645	1.018995007	0.822360939	2.882008949	2.998133242	0.911668746	0.974651206	1.220438086	1.543906484	0.624761642	0.956001175	3.370145921	3.568099887	1.045844948	1.014248259
UNC5C	2.600678672	1.377868832	1.430803782	0.484783878	0.943751471	0.401764735	0.559603949	2.34459584	2.172663026	1.245527773	1.470256824	0.806248667	0.695874214	0.43137961	0.606603042
SGPP2	9.191516284	1.018437221	2.721022836	8.798817704	11.6376919	1.102994912	0.149364713	4.534094665	7.828767232	3.191478237	3.662665172	15.33278749	12.92728197	0.414504598	0.176628338
POLG	86.84830106	36.17189269	33.2350835	59.57576817	64.1631453	24.30499089	24.33076242	47.82124049	78.90350043	37.94470158	33.47042482	58.7943442	55.62055876	22.96937722	23.25397728
TNS4	4.349235114	3.738402113	4.829783772	0.593713837	0.104022947	0.506098759	0.205603748	5.266079207	3.831632669	2.608426044	3.001034271	0.555418751	0.818146315	0.475478763	0.364699073
NPBWR1	24.24959395	14.33013564	13.69076407	0	0	0	0	12.48985307	24.4071846	11.14404338	9.094641618	0	0	0	0
TK1	13.12976738	9.128174556	7.444855151	4.639007469	6.231371378	1.64767644	1.606493334	5.587827036	14.65744906	5.720994841	5.002390323	8.390255343	6.658979023	2.7244601	2.216348712
NPB	19.51017362	20.43849394	20.11829875	22.37199456	18.66540391	27.52740471	29.51408022	11.37405237	23.63386846	9.237712344	9.692854642	19.93236234	16.97426445	28.1548556	33.81063623
RCC1L	12.90256908	20.10758178	21.51943934	6.172444876	5.647608077	11.69237695	13.30015168	12.95474915	8.022309682	6.501990398	6.79461051	6.030952829	5.434209325	9.666768819	7.021355294
ATP6V0E2-AS1	52.8459819	31.48707092	32.66324011	28.50623808	26.35134196	22.36153768	18.77447725	34.32706446	54.31624556	24.46557542	25.10524293	23.88628043	22.89442375	19.74810239	18.08339282
NOXO1	25.29795629	7.605966538	7.081120153	27.19115874	27.79050837	5.965061876	9.000901629	20.57983357	28.49444036	16.64328554	11.31880594	26.43484548	23.418633	3.629363096	7.641732198
KIRREL	2.373628515	2.014104505	1.881400417	2.266505589	1.793391546	0.545332342	1.455850571	0.900684773	2.801595428	1.014364653	0.886952019	4.172230589	3.148465437	1.873695582	0.89821972
FAM149B1	196.3745684	76.00024733	73.4564057	185.3793239	176.9723756	59.16823073	56.60916626	119.3558101	199.670545	91.26974345	83.4648792	161.5340862	161.3179148	52.36569211	56.29757063
ENO1-AS1	26.26687425	23.59379562	11.52477539	25.24325409	30.95960143	14.79367737	14.20537033	16.58524101	20.36395126	11.67409145	8.931762437	23.61504113	19.56688415	22.2378081	18.09046032
KCNMA1-AS1	6.310299409	2.004854465	2.16515202	0.326042313	0.285624826	0.086852453	0	2.945459882	6.000170031	2.261741552	2.472060011	0.076253071	0.140403455	0.065278164	0.166897645
REC8	5.110150687	3.240771095	2.485714492	9.133277262	9.575063292	1.435844573	2.722136923	5.164550856	5.284349994	3.462139503	2.573176097	7.563693713	9.413551271	2.038448212	1.686148153
MACROD1	11.00869973	3.523822037	3.887900206	9.091921676	6.516696519	8.2199257	8.586933734	6.109307304	7.779048877	3.185367221	4.456413783	6.443548799	5.457621429	8.825832709	7.333669479
DIAPH3-AS1	86.7042076	36.97535135	30.30531168	73.01705438	73.37227502	36.61284603	33.466613	37.03830875	74.7121458	29.79506922	29.3091309	55.24862234	65.66101174	24.93832889	36.27735167
DNAH11	12.63804762	10.22918905	10.21327536	13.02336054	12.48049084	8.778455066	9.157052173	7.475176917	11.06473599	4.533762355	5.637284742	12.21699752	12.0530767	6.569060996	6.961174756
C14orf79	50.89087491	17.6648667	15.17841493	52.87314312	45.35380573	13.49770233	11.63449632	25.87297598	47.87379814	18.33893638	20.82376614	38.43669967	35.76589248	11.73274106	11.05162667
KLF6	2.497385431	1.937004886	2.490330414	1.687543815	1.560479759	1.698242044	0.973997099	2.309884519	8.508476132	3.576961396	1.800776994	6.577898734	5.732904755	1.72688868	2.207580898
JUNB	3.422198474	4.355777654	2.100019013	7.27338596	7.202846046	1.684794426	1.642683569	3.895709084	10.2043536	4.387405797	2.877233363	29.87951467	25.05707948	5.824928354	4.532554894
PTRHD1	9.497180949	6.498447621	6.230494592	5.103956853	6.04933862	3.199088007	1.559563952	4.931448814	9.990764819	3.471169601	4.249226574	6.459951782	5.947298469	4.568415833	3.688464077
MIR762HG	71.00826144	63.64475117	54.22445786	84.9842313	87.78344603	69.26686504	60.39765849	47.13772218	68.42960811	33.36281671	29.81331613	74.75624259	76.74387106	55.36228468	67.52632746
PMEL	30.94979804	19.88628557	17.39069833	48.83511664	44.07381059	15.87792419	17.37148752	19.75050939	33.77200273	15.35198388	13.27449543	41.68257554	37.23108402	20.08663144	18.57871129
PMCH	392.7933287	218.8124336	218.2950573	392.2129412	415.9972703	178.5354218	191.8966075	235.7226095	374.2872973	165.9214538	161.7911641	334.5813555	325.5016742	165.4771621	146.9234178
FARP1-AS1	93.44826792	49.08678223	50.28992898	60.58380982	60.87854398	60.75692096	53.99326281	32.19487961	68.27913069	20.60133785	30.6231855	58.34304278	64.45561837	48.51885403	43.7819544
SAP30L-AS1	16.76391342	6.891494057	9.206219251	15.46853359	10.99420213	8.08564627	4.800878787	23.01076035	18.54131566	13.15999254	11.21193708	15.83596876	13.5737817	5.843421821	5.677185897
TYMSOS	422.1646478	203.0613558	215.8705507	467.0415831	454.605857	163.3698201	204.2133945	227.622237	398.4115259	158.1743702	171.6906466	424.7803914	421.0355085	167.1812562	174.4754994
FABP5	7.381535466	2.726293187	2.30021341	8.590241692	5.583332756	1.181059549	1.199520179	2.730935207	8.103421143	1.92226253	3.361620748	7.517701104	5.489153185	1.553444291	3.404326257
ENOSF1	146.6297285	77.39547276	76.32548378	149.1454011	156.1611761	65.85552891	68.01137047	86.73506127	140.2275572	60.0485529	60.89156205	133.5913732	138.2583943	56.18333389	57.44680303
DLGAP5	8.231194584	3.86045197	6.253669925	10.20193689	7.287308108	3.34477868	3.397059466	2.06241339	6.172492998	2.177550736	1.904032259	8.075609919	8.245802647	4.525074469	4.659866908
ADA	2.855831826	2.581088441	3.517826379	0.605413247	1.237515625	3.01041809	2.445978105	1.823097145	3.255947326	1.633226679	1.020057021	0.943939232	0.86902945	3.393938071	1.8594282
VIPR1-AS1	4.332897048	4.576206656	3.769083575	2.325662894	1.746312491	1.180036889	0.383514091	2.364761129	3.238561808	0.896279101	2.015225984	2.175655511	2.289140959	0.532148293	0.34013785
TUBA1C	64.35004169	41.6954488	38.48032031	47.72397716	47.03391588	46.61397974	44.43746963	32.66193004	61.53378361	23.70866553	24.62551129	43.25055772	42.81532269	38.12046002	39.69778158
HSP90AA1	227.0466968	138.1100232	168.0515405	236.1187032	200.6036544	138.1248918	139.3818677	39.90033544	194.4159775	59.72071896	47.00845701	219.5550851	227.6340511	160.7279492	135.9680101
TREH	12.34658657	9.431586434	8.10771011	27.31221722	32.4829795	31.22217401	27.87365226	10.24980404	11.12593629	4.600663317	6.94844121	29.10394258	31.0003725	20.71428762	22.961906
PHYKPL	80.28847455	37.47150783	32.52505048	86.79088633	82.63298386	27.59036356	27.458219	55.69537909	76.19031061	32.3128625	37.46438036	79.20623077	80.00019094	25.18048833	22.65198524
MAP3K14-AS1	77.16490969	28.35005482	29.74099774	40.55504303	49.41820201	19.33206764	16.1033757	70.87060205	102.8527885	46.53555711	44.69768268	52.34469354	56.06927368	26.73999359	19.97926184
HAS2	1.257800871	1.081147675	0.912180096	3.57140836	2.7676807	3.073644055	2.497349483	1.128113052	2.493247493	0.952873335	0.833184522	3.726554939	5.560295162	3.1902015	3.656333065
HSD17B6	41.12060666	18.44303742	16.8223354	35.97163708	37.06041826	11.33676813	16.00989869	21.01259518	33.20793988	15.52263656	12.54849723	34.36237939	30.9808999	14.20116106	17.63546887
ERCC1	104.1389234	33.41043943	31.70177553	138.106314	131.9273075	19.35700683	21.44680126	47.30184501	99.08800673	33.7723761	38.81719425	127.170554	116.2783847	19.67380361	16.48497368
UBXN6	9.718394907	4.615885703	7.69841093	8.510446082	7.837788873	5.929198809	5.195343609	6.899774673	7.261534088	4.036690578	3.639950201	7.349090334	6.389994141	3.582576994	3.351083239
SMC2	4.666634282	2.36375689	3.693215255	3.470362019	2.416539258	1.137783249	1.232605275	0.876956157	4.665951726	1.234551415	1.259395075	3.329764611	2.91224291	2.066627131	2.277489704
SFT2D3	22.57643116	9.551223289	11.76797803	18.18325323	17.00913042	7.388736999	6.403607165	14.04749931	24.55123762	9.798735391	9.658396926	15.85716818	15.52777634	9.008788559	5.206067067
BHLHE40-AS1	39.85217509	64.60722836	59.43355244	25.63161185	26.53680122	35.43711146	40.16322027	73.58975819	115.3482554	44.3288927	52.03800053	81.64528904	84.10567453	31.21492707	38.38575198
FLG	2.518256977	2.976294294	1.873987312	1.128787545	0.514206472	0.048110549	0.117270106	2.669876407	2.322036805	1.774879519	1.004196402	0.844783773	0.699968555	0.108479434	0
NUDT1	3.66255355	2.434906763	3.652206978	1.374931183	3.131672194	0.879023179	1.428420495	2.258382078	4.436675477	1.907567738	1.389967808	3.858740595	2.368343996	2.642689613	3.096776636
CLSPN	3.807361821	1.465073984	1.677570168	3.616442538	3.354494924	0.793357272	0.920866166	1.135618517	2.145158421	0.983808113	0.645175226	3.383178688	3.389520004	0.340734883	0.326685716
RAVER2	2.446843719	1.306015705	1.967686678	1.51709046	1.827410694	1.414450147	1.313425193	1.94678488	2.199105445	1.205874026	0.958551111	1.419236739	1.551596964	1.822454484	0.873655556
PITRM1	7.414191277	2.028410571	4.244271124	4.865629088	5.635125292	2.811933726	2.356105821	5.011931981	6.735948055	2.860394953	3.168067048	6.249069774	8.026001866	2.509715762	2.279591299
GSE1	5.5115111	3.553080748	2.819346508	4.385277637	4.029978105	2.244714527	2.233274143	2.930633272	3.468275855	1.640320162	1.695060914	3.257806675	3.591720075	2.410176883	1.320457465
RRM1-AS1	776.819272	399.3215814	414.2378543	650.400467	681.9804522	308.4050282	308.185162	393.4440989	818.5602141	265.4000096	319.5078025	642.6840268	550.1348237	253.1113628	262.2593901
GNRH1	10.87645372	2.892315468	1.626859224	3.593080662	6.295336499	1.392202431	3.676304695	6.974837451	6.258274464	2.265913323	4.623023464	4.583623192	4.501197716	2.615942754	1.67205487
SYNE1-AS1	41.5862093	19.45528174	16.41470557	15.6115604	23.70556927	15.52570053	18.02100118	34.19018943	39.8809389	18.04945423	19.9909041	21.4200807	20.61658438	27.50571562	22.37590391
CDC23	5.083646931	3.065456339	3.517463634	6.48081465	5.568246077	3.585569427	3.992287842	2.047117232	5.404075848	1.873213894	1.637922654	4.780281603	6.333038005	3.393588101	4.593407732
GINS1	5.064315342	2.366339384	3.170935788	5.093329145	4.090111693	2.261302253	1.224878767	1.161945351	4.280034003	1.635750277	0.858171865	3.970670632	6.336309911	0.566530375	0.724228289
MIR4492	125.7657939	92.01580294	113.4666523	122.3035661	119.7473155	84.32396101	99.6561365	224.5227002	224.8943867	108.131272	123.6411115	195.1783149	204.4739394	57.61613916	51.55781192
NPY4R	10.04264787	6.079382922	5.129264229	4.413697802	5.413181845	0.313530251	0.50948945	12.80777431	14.53898667	7.144114245	6.841683059	3.303208207	3.801337411	1.178244155	0.602486847
MYLK-AS1	45.46635115	48.53580814	50.70045902	7.634796442	8.746313056	10.63827337	12.20279222	29.90420497	41.45518649	15.6170754	19.59258909	10.43881206	10.11621221	8.466044937	6.613830101
LMNB2	4.639633231	3.103879563	4.015475784	6.519982457	5.066865938	1.792845375	2.093998848	2.07277633	7.63508642	1.823743502	2.445154771	7.8702421	7.245669994	4.210936536	2.476217638
MT-TI	131.928231	98.4784513	76.16373303	166.8249836	233.8315238	195.5338226	202.2008567	137.0085127	151.4015506	77.15051739	67.45977096	273.1130843	280.1750948	240.4847547	222.0295006
SLC25A25-AS1	8.77102347	7.353910325	5.606567736	7.114402953	6.626933931	3.742347311	4.366095794	11.61174478	20.70489051	7.704790756	7.829492271	13.1425408	11.47907541	4.904268456	5.900619108
PXN-AS1	362.7530382	186.0539312	172.4331788	433.3524279	443.1868803	260.7665349	278.0322464	237.7299178	374.8036567	144.5478155	154.9944927	386.6238658	412.1761406	254.8666862	256.9844359
LRRC41	12.08068669	6.119143834	7.050290416	15.381783	15.17401799	5.629554788	7.468999308	8.0738865	10.79010199	5.257817621	4.191739777	14.01426191	14.63006939	4.659636632	4.587328971
S100A10	104.950377	84.77252297	87.31478921	89.1481142	62.73898306	71.54097911	79.11780118	24.20069354	93.65701886	24.15016196	27.15004392	104.6836561	98.94612749	94.69509326	71.41050517
PLEKHA7	2.79083447	1.030765623	0.869672022	2.985904525	2.110964255	1.004712212	1.133796037	1.032520693	1.690354378	0.666210552	0.635486147	2.450272766	1.985123649	1.510280156	0.965338896
LAT2	2.319113597	0.747526198	0.735815243	2.406023691	2.662438142	1.484250139	1.205959848	3.223995695	2.553894877	1.317669728	1.664230323	3.553946783	1.63595511	1.014145464	1.815016481
CAV1	14.319243	8.045703946	8.894984989	5.216856725	2.470353862	1.953073793	2.441355622	2.779104569	15.07092032	4.401378427	3.135838202	6.726989177	7.771788707	1.580844582	2.020884348
SPIDR	6.920374605	4.998337872	6.32575608	5.542239658	6.203869003	4.265051343	3.332089625	15.04583252	17.93046317	8.454621531	8.015189785	20.81105109	23.13726696	3.020666918	2.837014432
C9orf16	10.95432965	3.4070463	3.449489714	5.887054926	3.03368967	2.213953686	1.199231486	7.678906714	10.12683858	5.605249684	3.150760963	5.183373648	3.877272671	1.941338022	0.709063943
FAM228B	109.1539302	56.5559983	53.64531888	72.00181223	74.76835511	27.56948795	25.33974179	68.26736206	110.5021895	41.14903511	44.38368525	73.27195796	69.47384877	26.44060414	22.05425408
NUDT3	4.063104902	1.429205187	1.881112437	1.278345912	1.170780629	1.114464723	1.0061195	2.099736722	4.101573221	1.545152336	1.351068356	1.304608834	1.40125625	1.442584807	1.725162236
CHRNA3	8.647066028	6.179445318	6.015794233	8.213460891	6.877848795	3.732358858	5.019406665	6.051089506	10.23112263	4.608387411	3.174785653	7.683685155	6.449748731	5.320273081	5.069993198
BMP2K	2.265854896	0.911654007	0.961469763	2.432374735	2.536723804	1.110764045	1.3537511	1.18907066	1.985577457	0.602617117	0.878205662	1.679524157	2.045026196	1.623316458	1.185816334
PHKG2	5.870011498	5.731133735	4.071950569	5.748563657	4.901657118	5.226923817	6.104917138	4.343438067	7.18799478	2.658502647	2.789487133	4.015406114	5.281069633	4.112698174	4.080446276
UBXN11	45.32375955	30.93676263	32.2971674	60.07508098	80.28172156	41.19723512	35.90925837	37.48074077	43.42924299	19.52134424	20.28525638	59.97738506	55.84992159	36.45102681	41.83748586
IGFL1P1	134.4163512	130.5523358	130.0553441	0	0	0	0	248.1566686	332.1021051	170.0525987	111.5194339	0	0	1.280358648	0
IER3	10.59972979	6.263839546	6.694197774	28.43775439	22.30970014	9.949729912	12.86122706	12.20042619	36.80829243	14.72175249	6.86537492	61.54539479	70.91793016	13.596729	13.47064618
SLC22A18	5.587788328	8.841015968	8.71748863	17.53921808	17.73612768	11.42085251	13.21624835	4.267985272	8.297275851	3.004168002	2.736270337	16.30663901	19.58160716	12.74578248	11.19496722
DNAH17-AS1	1.394275115	0.411968785	0.434480107	1.360876776	0.825353403	0.780803237	1.63132999	1.547513394	1.794531536	0.726180297	0.846621352	1.664821743	1.983498866	1.592879802	2.250613834
MTND6P4	60.57684655	107.392449	94.26953163	73.87278727	49.26084365	91.6373244	103.092555	107.7564078	53.3675964	42.0669847	44.5854808	125.8383111	94.96061273	100.6626799	100.4629504
PPP1R14B	40.23926423	24.63448872	15.01101204	40.34039784	34.42568715	22.97428435	16.8602527	19.70687399	50.146999	16.48480466	14.06261086	41.64237826	45.52601122	20.33101225	22.07395314
EXOSC9	59.79948596	24.27992384	27.07713965	57.29806085	62.82422926	23.30173331	26.54817476	31.1039279	58.14813677	20.19858191	20.25511484	54.17373646	48.19104956	18.68763758	20.38735687
LCORL	19.66992527	7.736503721	7.910052769	24.55891012	25.89204518	6.562738066	6.774309992	11.57997646	16.64010851	6.896969627	6.343933569	20.07580478	19.58356521	6.111390181	5.671032136
JAM3	3.164168099	1.246562675	1.051743149	2.534050383	2.959892707	0.787535534	0.457054378	1.387427977	2.129417027	0.854515224	0.747181007	1.777951363	1.364046226	0.507351803	0.432384617
SZT2	2.615668048	1.171486663	1.235500525	9.558809831	9.474923625	5.497923491	4.18073557	1.847146548	3.201871768	1.414899078	0.902804101	10.39653509	8.631423638	3.655434609	3.589368797
IFT22	4.522072523	2.466727907	3.237444605	3.342959497	3.416645269	2.226277242	1.326497461	2.516685894	3.370992899	2.093538665	0.704066462	2.475807313	2.639224774	1.673266384	1.853828115
TUBA1B	58.1792891	25.66666967	25.79926827	55.55776069	40.77044642	11.83975848	19.5185494	16.39961996	57.80991871	18.24607578	12.86105244	71.40807847	70.17945317	17.92645404	16.15689685
KIAA0895	32.11617295	14.98107832	13.27884347	23.78148659	21.13320169	7.565548334	10.22038261	16.93158857	35.54005881	11.1761033	12.02078373	21.44728705	23.13436996	6.713890175	7.706960165
AHNAK	12.94686338	8.465402961	9.866798808	14.54758423	11.55267678	11.05862189	12.287425	3.982502774	10.34622635	3.555305117	2.570679944	15.82213821	17.82615355	15.91288796	11.29121946
MAPKAPK3	1.58847264	1.010904786	1.340295225	3.376067954	2.057431158	4.222943029	2.287440011	1.808260784	3.256362519	1.357660214	0.890345103	5.355392647	7.079542544	2.586187322	3.306071665
PKMYT1	79.94647209	30.25855077	25.71939256	90.55077178	97.35431962	18.15186938	17.223051	47.60596742	79.20460541	28.28775675	28.66437228	74.33530824	72.17798849	13.18509978	14.86541146
OPN1SW	42.8399298	69.74808196	63.20654852	36.75933717	31.74246935	48.12117217	45.46356592	21.99511661	36.5380567	13.96417325	12.21015699	27.01939924	30.30248604	49.62557971	47.84823004
SDC4	4.583886207	1.950348203	2.559724667	6.828140832	5.788739647	2.58167504	4.958016741	4.34148674	13.32658119	2.291928401	4.898772116	16.27838197	17.262989	5.821148388	6.088506574
MT-RNR1	195.3594642	75.97498968	143.2261395	225.6334133	140.5838505	92.56832769	85.1360076	109.4990991	178.8569681	72.54089528	56.7203027	217.2880828	251.4843699	198.0932248	146.9992122
PGAM5	2.182171092	1.432821597	1.934228038	3.932122272	3.061938603	2.172498075	1.134748518	2.152891862	3.23081919	1.683763189	0.736134267	4.495940522	5.268007271	1.74947791	2.236458007
NCAPG2	5.004989754	1.620638509	2.187770236	2.059051922	1.443042997	0.789837799	0.855662305	1.420473203	3.488215463	1.428355493	0.666102489	2.311489429	3.050208806	1.05536145	0.505923414
CMTM4	2.951261466	3.418295387	3.531509119	2.694438259	2.422541543	3.47544633	3.007977509	0.873498895	2.073525405	0.983747511	0.286726882	2.71964278	2.259540809	2.612139856	2.685917093
CAPN2	7.029675209	5.345637043	9.129063542	6.677173763	4.415757528	2.790105418	4.533946156	3.118221496	7.591315997	2.194867284	2.250065723	9.492215121	8.062363396	6.343542164	4.155185674
ERN2	8.789215621	2.822787114	2.857952096	11.01743461	10.053823	2.81258204	1.987161246	4.995415064	6.365003708	2.653731655	2.43642094	6.763837502	7.907388211	1.93011194	1.762409181
LINC01117	17.13547161	13.77148586	8.885273576	29.64186403	24.52471186	14.91488971	12.11841431	13.52444546	16.60579716	4.759822693	8.323898777	18.48662447	29.07506486	22.42001409	28.6607906
MBD6	1.612300379	1.404094107	1.100036527	2.854285054	1.786040465	1.194813475	1.853328787	1.506948041	2.055871806	0.471429835	1.030535821	2.670181058	3.072848733	1.877677932	1.356715865
LINC01529	3.255545547	2.565123873	4.003830133	5.475184625	4.910660611	3.055907987	3.611547416	2.141242894	3.1549134	1.055031141	1.186084874	3.292733707	4.04190223	2.610017629	2.268844013
WBP2NL	2.790919144	2.932044505	2.70572838	4.377131244	3.345011028	3.274716932	3.950769165	2.371045378	3.286899899	1.507431226	0.941489522	4.966036804	3.93026303	3.878367943	3.718455229
THBS3	11.08901863	10.04382215	7.440690336	5.851324051	6.434729433	4.510278134	3.772404042	20.14229627	17.57563606	7.772626752	9.565191404	10.2490198	8.363435665	5.184580119	3.441329803
RNY3P8	45.62931298	80.89301357	75.8340199	31.97478852	48.01897364	38.93747117	39.54608591	48.76850631	82.91037297	26.40568304	27.70669164	42.73197918	23.60449516	40.23984322	46.76445526
TIPIN	4.347620565	1.027678938	3.121443868	3.133645336	2.745186333	0.445201576	0.361728263	1.715714587	4.634554424	1.932263412	0.633583148	3.908696462	3.778432801	1.338451146	0.855509454
CLIP3	8.637149912	4.653707302	4.179717056	7.324023669	7.218122496	1.463251999	2.245697668	9.147824476	10.77043551	3.881047369	4.781828277	6.423391356	5.650811011	1.955160608	1.405909127
PLEKHG6	17.20739233	29.1100915	30.61665043	9.727541296	8.640033638	7.197948016	6.901070485	15.97789416	16.48476195	5.935700018	8.331519247	14.28211079	12.79962062	5.95096273	7.054187547
CSRNP1	0.447207019	0.176182668	0.297295784	0.716298934	0.6275037	0.381621139	0.62013775	1.176551011	3.972681219	1.656311668	0.362066288	5.528300231	5.243811309	1.434129164	0.549998883
SLC25A32	9.702784945	2.94438172	3.922449305	10.7107666	8.969061169	2.349674984	2.045487202	2.45782923	7.306278078	2.185297906	1.5923386	10.31461566	9.224745237	2.270586765	2.418851134
CGREF1	33.68819295	26.63721417	24.48505703	16.38717807	16.35308201	12.29870732	9.746019787	19.6608403	34.05504055	11.53246469	10.51605801	13.86382409	14.48178733	9.129568968	11.67085192
SPTB	6.654723483	2.901698012	3.962226554	6.480764229	6.561287174	4.176372616	4.434835823	10.93176613	12.09191132	5.204577753	4.786227765	7.769031668	9.258131506	4.506420432	4.370274087
ETS1	1.407366557	0.554449247	0.668281334	1.046594001	1.410544757	0.343133401	0.766692895	0.991773749	2.679017507	0.744633613	0.65110144	2.334747667	2.080127564	0.773695532	0.494529699
MT-TA	215.2513243	98.4784513	131.5555389	425.4037081	350.7472857	195.5338226	158.8721017	383.6238356	142.9903534	115.7257761	134.9195419	483.8003208	380.7507698	126.9225094	128.0939427
PBK	19.03153331	7.323339797	7.282167546	10.63364791	12.34298329	5.38200381	4.372902064	6.986484897	13.67159499	5.225032154	2.956233612	14.67295765	11.67686574	5.535407365	4.354602393
HAS2-AS1	3.467929411	0.945853722	2.394091831	6.72966039	4.77248708	5.121925147	4.161586992	2.895029542	5.170357335	1.111508707	1.943787944	13.49055245	16.5599465	7.699261357	10.82664838
KLF10	2.154369261	1.980393537	2.148283252	3.882025286	2.393151447	1.072409742	0.871337691	1.653137937	4.639501261	1.662311298	0.726755589	7.397767068	9.03964304	2.533210215	1.030383451
MYBL2	7.591192869	2.039074883	2.752635652	9.326459741	6.899377199	3.754234032	1.256019005	1.021273393	6.896757709	1.67733615	1.047606274	12.60262548	16.95749653	3.319619109	1.697463842
DUSP1	6.644387329	3.085072831	3.07617941	10.83246922	6.24318008	2.733722902	3.70193672	4.44819614	20.12188349	4.94370886	3.746372867	50.40214721	42.71957669	7.077168158	4.66949687
ITFG2	97.43135943	32.61606307	31.03492097	101.3882174	108.423001	24.43248441	31.49133913	64.66253765	93.78821391	30.4497662	32.86235282	87.0952944	91.12845821	23.30457597	25.54910543
AP3M1	4.457193547	2.58605879	3.151626977	5.549075274	4.52005393	2.800771248	1.854224461	3.038196214	5.10476586	1.688320059	1.476253022	5.191154846	5.533800795	2.650810191	3.189348505
PLD4	69.69854325	41.10551301	40.93647041	45.88293773	52.88443991	46.12424984	38.99840081	51.02241659	71.34344721	26.5239977	22.17663914	44.02003069	44.06012183	35.94093755	34.80189807
MT-ND1	1182.233544	630.220884	603.6895659	1582.149996	1551.625643	953.2552762	983.0097983	519.650645	1221.453654	326.4471618	315.8736739	1740.300081	1746.856097	966.2154215	980.6154067
TRMU	4.796788325	1.417315017	1.423582614	3.018359059	2.343715102	1.388800745	1.662915269	4.845104376	5.326423246	1.744852285	2.357875785	3.593764542	2.599589217	1.098758315	2.177139002
HOOK2	111.6844537	52.15220169	49.38132943	226.0590679	245.0662443	71.32428543	60.21240516	176.9965771	326.4717863	90.25151806	100.6241848	554.4398889	545.5137682	92.18582265	95.96066219
SERTAD4-AS1	10.49837779	3.947965802	6.186061982	3.439519084	1.004380923	0	0	3.295573289	6.936724432	1.988316372	1.738567304	1.608833479	1.481158561	1.836370969	2.347538391
KRT87P	88.38433853	35.03240745	30.90087031	3.884451249	3.970072624	2.069511263	1.120991412	57.42336539	90.41800517	24.70074917	32.06995017	6.662151085	8.642590749	2.333161991	1.657008257
CASC10	6.17634347	2.830510604	1.508300948	4.239750964	4.377420249	3.549548477	3.539483933	2.735844808	5.191441402	1.925718321	1.071529511	4.391242059	7.303048228	3.274161025	3.255426167
DAGLB	0.998834857	0.491878991	0.913012088	0.799925217	0.175190835	0.639261818	1.298507685	4.023851472	2.924045468	1.387261736	1.516262659	1.0289528	0.947296453	0.480468151	0.61421001
GACAT2	4.685650722	1.384477005	0.584051742	3.518008517	3.698282811	3.748564615	3.045725443	5.778476391	6.385517723	2.44042743	2.133889454	5.923968752	6.059833722	3.380898141	2.160998055
FAM57A	20.8079659	9.919727211	10.46177355	11.13282783	10.67283027	6.266943353	4.364502329	14.31838964	20.7578525	6.55709005	6.795217804	10.41475025	10.13098041	5.046669123	3.440771599
EFNA1	4.340086288	0.669063917	0.752665341	1.133411172	0.198581813	1.449228447	0	2.234010408	10.28624163	2.620808241	1.604129055	5.301525578	2.733249932	0.726158508	0.232072523
TMEM75	4.647234879	3.661669898	1.986045694	1.595047187	2.794637727	1.982843509	2.761832882	6.986484897	4.02105735	2.151483828	2.418736591	2.238247778	3.434372276	2.767703682	2.993789145
BRI3BP	1.513427123	0.936937732	2.299659809	1.385189394	1.061791385	0.737984562	0.974375583	0.35550494	1.658706319	0.300281233	0.350084551	2.105745544	1.8640734	1.941338022	1.152228907
